Loaded data with 27125 rows.

Data Columns:
----------------------------------------
Index(['run', 'type', 'module', 'name', 'attrname', 'attrvalue', 'vectime',
       'vecvalue'],
      dtype='object')
----------------------------------------
Filtered attribute data with 16455 rows.
Filtered vector data with 10401 rows.
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: queueBitLength:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
Name: transmissionState:vector, Mean: 0.0, Std: 0.0
