1398.244955954049,241
1398.444955954049,41
1398.644955954049,41
1398.844955954049,241
1399.044955954049,41
1399.344955954049,241
1399.644955954049,41
1399.944955954049,241
1400.244955954049,41
1400.544955954049,241
1400.844955954049,41
1401.044955954049,241
1401.244955954049,41
1401.444955954049,41
1401.644955954049,241
1401.944955954049,41
1402.044955954049,41
1402.144955954049,241
1402.244955954049,41
1402.344955954049,41
1402.444955954049,41
1402.544955954049,41
1402.644955954049,241
1402.744955954049,41
1402.844955954049,41
1402.944955954049,41
1403.344955954049,241
1403.744955954049,41
1404.144955954049,241
1404.544955954049,41
1404.944955954049,241
1405.344955954049,41
1405.744955954049,241
1406.144955954049,41
1406.544955954049,241
1406.944955954049,41
1407.344955954049,241
1407.744955954049,41
1408.144955954049,241
1408.544955954049,41
1408.944955954049,241
1409.344955954049,41
1409.744955954049,241
1410.144955954049,41
1410.344955954049,241
1410.544955954049,41
1410.744955954049,41
1410.944955954049,241
1411.144955954049,41
1411.344955954049,41
1411.544955954049,241
1411.744955954049,41
1411.944955954049,41
1412.144955954049,241
