1588.786525507877,241
1588.986525507877,41
1589.186525507877,41
1589.386525507877,241
1589.686525507877,41
1589.986525507877,241
1590.286525507877,41
1590.586525507877,241
1590.886525507877,41
1591.186525507877,241
1591.486525507877,41
1591.786525507877,241
1592.086525507877,41
1592.386525507877,241
1592.686525507877,41
1592.986525507877,241
1593.286525507877,41
1593.586525507877,241
1593.886525507877,41
1594.186525507877,241
1594.486525507877,41
1594.786525507877,241
1595.086525507877,41
1595.386525507877,241
1595.686525507877,41
1595.986525507877,241
1596.286525507877,41
1596.586525507877,241
1596.886525507877,41
1597.186525507877,241
1597.486525507877,41
1597.786525507877,241
1598.086525507877,41
1598.386525507877,241
1598.686525507877,41
1598.986525507877,241
1599.286525507877,41
1599.586525507877,241
1599.886525507877,41
1600.186525507877,241
1600.486525507877,41
1600.786525507877,241
1601.086525507877,41
1601.386525507877,241
1601.586525507877,41
1601.786525507877,41
1601.986525507877,241
1602.186525507877,41
1602.386525507877,41
1602.586525507877,241
1602.786525507877,41
1602.986525507877,41
1603.186525507877,241
1603.386525507877,41
1603.586525507877,41
1603.786525507877,241
1603.986525507877,41
1604.186525507877,41
1604.386525507877,241
1604.586525507877,41
1604.786525507877,41
1604.986525507877,241
1605.186525507877,41
1605.386525507877,41
1606.386525507877,241
1607.386525507877,241
1608.386525507877,241
1609.386525507877,241
1610.386525507877,241
1611.386525507877,241
1612.386525507877,241
1613.386525507877,241
1614.386525507877,241
1615.386525507877,241
1616.386525507877,241
1617.386525507877,241
1618.386525507877,241
1619.386525507877,241
1620.386525507877,241
1620.686525507877,41
1620.986525507877,241
1621.286525507877,41
1621.586525507877,241
1621.886525507877,41
1622.186525507877,241
1622.486525507877,41
1622.786525507877,241
1622.886525507877,41
1622.986525507877,41
1623.086525507877,41
1623.186525507877,41
1623.286525507877,241
1623.386525507877,41
1623.486525507877,41
1623.586525507877,41
1623.686525507877,41
1623.786525507877,241
1623.886525507877,41
1623.986525507877,41
1624.086525507877,41
1624.186525507877,41
1624.286525507877,241
1624.686525507877,41
1624.986525507877,241
1625.286525507877,41
1625.586525507877,241
1625.886525507877,41
1626.186525507877,241
1626.486525507877,41
1626.786525507877,241
1627.086525507877,41
1627.386525507877,241
1627.686525507877,41
1627.986525507877,241
1628.286525507877,41
1628.586525507877,241
1628.886525507877,41
1629.186525507877,241
1629.386525507877,41
1629.486525507877,41
1629.586525507877,41
1629.686525507877,241
1629.786525507877,41
1629.886525507877,41
1629.986525507877,41
1630.086525507877,41
1630.186525507877,241
1630.286525507877,41
1630.586525507877,41
1630.886525507877,241
1631.186525507877,41
1631.486525507877,241
1631.786525507877,41
1632.086525507877,241
1632.386525507877,41
1632.686525507877,241
1632.986525507877,41
1633.286525507877,241
1633.586525507877,41
1633.886525507877,241
1634.186525507877,41
1634.486525507877,241
1634.786525507877,41
1635.086525507877,241
1635.386525507877,41
1635.686525507877,241
1635.986525507877,41
1636.286525507877,241
1636.586525507877,41
1636.686525507877,41
1636.786525507877,241
1636.886525507877,41
1636.986525507877,41
1637.086525507877,41
1637.186525507877,41
1637.286525507877,241
1637.586525507877,41
1637.886525507877,241
1638.186525507877,41
1638.486525507877,241
1638.786525507877,41
1639.086525507877,241
1639.386525507877,41
1639.686525507877,241
1639.986525507877,41
1640.286525507877,241
1640.586525507877,41
1640.886525507877,241
1641.186525507877,41
1641.486525507877,241
1641.786525507877,41
1642.086525507877,241
1642.386525507877,41
1642.686525507877,241
1642.986525507877,41
1643.286525507877,241
1643.586525507877,41
1643.886525507877,241
1644.186525507877,41
1644.486525507877,241
1644.786525507877,41
1645.086525507877,241
1645.386525507877,41
1645.686525507877,241
1645.986525507877,41
1646.286525507877,241
1646.586525507877,41
1646.886525507877,241
1647.086525507877,41
1647.286525507877,41
1647.486525507877,241
1647.686525507877,41
