2313.344438737329,241
2313.544438737329,41
2313.744438737329,41
2313.944438737329,241
2314.244438737329,41
2314.544438737329,241
2314.844438737329,41
2315.144438737329,241
2315.444438737329,41
2315.644438737329,241
2315.844438737329,41
2316.044438737329,41
2316.244438737329,241
2316.544438737329,41
2316.844438737329,241
2317.144438737329,41
2317.444438737329,241
2317.744438737329,41
2318.044438737329,241
2318.344438737329,41
2318.644438737329,241
2318.944438737329,41
2319.244438737329,241
2319.544438737329,41
2319.844438737329,241
2320.144438737329,41
2320.444438737329,241
2320.744438737329,41
2321.044438737329,241
2321.344438737329,41
2321.644438737329,241
2321.944438737329,41
2322.244438737329,241
2322.544438737329,41
2322.844438737329,241
2323.144438737329,41
2323.444438737329,241
2323.744438737329,41
2324.044438737329,241
2324.344438737329,41
2324.644438737329,241
2324.944438737329,41
2325.244438737329,241
2325.544438737329,41
2325.844438737329,241
2326.144438737329,41
2326.444438737329,241
2326.744438737329,41
2327.044438737329,241
2327.344438737329,41
2327.644438737329,241
2327.944438737329,41
2328.244438737329,241
2328.544438737329,41
2328.844438737329,241
2329.144438737329,41
2329.444438737329,241
2329.744438737329,41
2330.044438737329,241
2330.344438737329,41
2330.644438737329,241
2330.944438737329,41
2331.144438737329,241
2331.344438737329,41
2331.544438737329,41
2331.744438737329,241
2331.944438737329,41
2332.144438737329,41
2332.344438737329,241
2332.544438737329,41
2332.744438737329,41
2332.944438737329,241
2333.144438737329,41
2333.344438737329,41
2333.544438737329,241
2333.744438737329,41
2333.944438737329,41
2334.144438737329,241
2334.344438737329,41
2335.344438737329,241
2336.344438737329,241
2337.344438737329,241
2338.344438737329,241
2339.344438737329,241
2340.344438737329,241
2340.644438737329,41
2340.944438737329,241
2341.244438737329,41
2341.544438737329,241
2341.844438737329,41
2342.144438737329,241
2342.344438737329,41
2342.544438737329,41
2342.744438737329,241
2342.844438737329,41
2342.944438737329,41
2343.044438737329,41
2343.144438737329,41
2343.244438737329,241
2343.344438737329,41
2343.444438737329,41
2343.544438737329,41
2343.644438737329,41
2343.744438737329,241
2343.844438737329,41
2343.944438737329,41
2344.044438737329,41
2344.344438737329,241
2344.644438737329,41
2344.944438737329,241
2345.244438737329,41
2345.544438737329,241
2345.844438737329,41
2346.144438737329,241
2346.444438737329,41
2346.744438737329,241
2347.044438737329,41
2347.344438737329,241
2347.644438737329,41
2347.944438737329,241
2348.244438737329,41
2348.544438737329,241
2348.844438737329,41
2349.144438737329,241
2349.444438737329,41
2349.544438737329,41
2349.644438737329,241
2349.744438737329,41
2349.844438737329,41
2349.944438737329,41
2350.044438737329,41
2350.144438737329,241
2350.244438737329,41
2350.344438737329,41
2350.444438737329,41
2350.744438737329,241
2351.044438737329,41
2351.344438737329,241
2351.644438737329,41
2351.944438737329,241
2352.244438737329,41
2352.544438737329,241
2352.844438737329,41
2353.144438737329,241
2353.444438737329,41
2353.744438737329,241
2354.044438737329,41
2354.344438737329,241
2354.644438737329,41
2354.944438737329,241
2355.244438737329,41
2355.544438737329,241
2355.844438737329,41
2356.144438737329,241
2356.444438737329,41
2356.744438737329,241
2357.044438737329,41
2357.344438737329,241
2357.644438737329,41
2357.944438737329,241
2358.044438737329,41
2358.144438737329,41
2358.244438737329,41
2358.344438737329,41
2358.444438737329,241
2358.544438737329,41
2358.644438737329,41
