2461.864766903292,241
2462.064766903292,41
2462.264766903292,41
2462.464766903292,241
2462.764766903292,41
2463.064766903292,241
2463.364766903292,41
2463.664766903292,241
2463.964766903292,41
2464.264766903292,241
2464.564766903292,41
2464.864766903292,241
2465.164766903292,41
2465.464766903292,241
2465.764766903292,41
2466.064766903292,241
2466.364766903292,41
2466.664766903292,241
2466.964766903292,41
2467.264766903292,241
2467.564766903292,41
2467.864766903292,241
2468.164766903292,41
2468.464766903292,241
2468.764766903292,41
2469.064766903292,241
2469.364766903292,41
2469.664766903292,241
2469.964766903292,41
2470.264766903292,241
2470.564766903292,41
2470.864766903292,241
2471.164766903292,41
2471.464766903292,241
2471.764766903292,41
2472.064766903292,241
2472.364766903292,41
2472.664766903292,241
2472.964766903292,41
2473.264766903292,241
2473.564766903292,41
2473.864766903292,241
2474.164766903292,41
2474.464766903292,241
2474.764766903292,41
2475.064766903292,241
2475.364766903292,41
2475.664766903292,241
2475.864766903292,41
2476.064766903292,41
2476.264766903292,241
2476.464766903292,41
2476.664766903292,41
2476.864766903292,241
2477.064766903292,41
2477.264766903292,41
2477.464766903292,241
2477.664766903292,41
2477.864766903292,41
2478.064766903292,241
2478.264766903292,41
2478.364766903292,41
2478.464766903292,41
2478.564766903292,241
2478.664766903292,41
2478.764766903292,41
2478.864766903292,41
2478.964766903292,41
2479.064766903292,241
2479.164766903292,41
2479.264766903292,41
2479.364766903292,41
2479.464766903292,41
2479.664766903292,241
2479.864766903292,41
2480.064766903292,41
2480.264766903292,241
2480.564766903292,41
2480.864766903292,241
2481.164766903292,41
2481.364766903292,241
2481.564766903292,41
2481.764766903292,41
2481.964766903292,241
2482.264766903292,41
2482.564766903292,241
2482.864766903292,41
2483.164766903292,241
2483.464766903292,41
2483.764766903292,241
2484.064766903292,41
2484.364766903292,241
2484.664766903292,41
2484.964766903292,241
2485.264766903292,41
2485.564766903292,241
2485.864766903292,41
2486.164766903292,241
2486.464766903292,41
2486.764766903292,241
2487.064766903292,41
2487.364766903292,241
2487.664766903292,41
2487.964766903292,241
2488.264766903292,41
2488.464766903292,241
2488.664766903292,41
2488.864766903292,41
2489.064766903292,241
2489.364766903292,41
2489.664766903292,241
2489.964766903292,41
2490.264766903292,241
2490.564766903292,41
2490.864766903292,241
2491.164766903292,41
2491.464766903292,241
2491.764766903292,41
2492.064766903292,241
2492.364766903292,41
2492.664766903292,241
2492.964766903292,41
2493.264766903292,241
2493.564766903292,41
2493.864766903292,241
2494.164766903292,41
2494.464766903292,241
2494.764766903292,41
2495.064766903292,241
2495.364766903292,41
