GSM,270,77,5,3721,0,6.0629,50.151,7268,25,1,1311175122,1731047777,0
GSM,270,77,5,63,0,6.0653,50.0728,8007,21,1,1311175122,1731047782,0
GSM,270,77,5,3121,0,6.0504,50.0045,7923,27,1,1311175769,1729573239,0
GSM,270,77,5,33,0,6.017,50.081,7875,27,1,1311175769,1729165973,0
GSM,270,77,5,201,0,6.084,49.944,4985,22,1,1311175769,1730874893,0
GSM,270,77,5,1161,0,6.0071,49.9239,11170,21,1,1311175769,1730356877,0
GSM,270,77,5,3123,0,5.9576,49.9916,8317,22,1,1311175769,1729165968,0
GSM,270,77,5,32,0,6.0426,50.05,13294,27,1,1311175769,1731047784,0
GSM,270,77,5,73,0,6.0846,50.0339,12170,24,1,1311176025,1731047897,0
GSM,270,77,5,1592,0,5.9252,50.0156,12532,27,1,1311176025,1730961548,0
GSM,270,77,2,883,0,6.039,49.8546,13481,27,1,1311176025,1729920787,0
GSM,270,77,5,2393,0,6.0993,49.957,13620,27,1,1311176025,1730442566,0
GSM,270,77,5,1113,0,5.8476,49.962,8683,26,1,1311176025,1730961544,0
GSM,270,77,2,801,0,6.2005,49.6603,6625,22,1,1311224052,1730961634,0
GSM,270,77,5,3763,0,6.0672,50.1411,3849,26,1,1311226248,1730961612,0
GSM,270,77,5,1363,0,5.9763,50.1151,10077,25,1,1311226248,1731047756,0
GSM,270,77,5,62,0,6.0757,50.0017,15634,23,1,1311226248,1731047787,0
GSM,270,77,5,3892,0,6.0331,50.0479,15760,24,1,1311230791,1731047782,0
GSM,270,77,2,9991,0,6.0992,49.8225,3144,26,1,1311234161,1728365268,0
GSM,270,77,2,9992,0,6.0971,49.8124,2798,27,1,1311234161,1728538517,0
GSM,270,77,2,1502,0,6.0898,49.837,4121,27,1,1311234161,1730356881,0
GSM,270,77,2,232,0,6.0752,49.8413,3855,27,1,1311234161,1731047881,0
GSM,270,77,2,1501,0,6.1031,49.7951,8871,23,1,1311234161,1731047725,0
GSM,270,77,2,873,0,6.0806,49.7985,5933,27,1,1311234676,1730961597,0
GSM,270,77,2,3771,0,6.0933,49.7904,3983,27,1,1311240416,1731047725,0
GSM,270,77,6,2271,0,6.3794,49.6721,14734,102,1,1311568269,1721182723,0
GSM,270,77,1,4942,0,6.1684,49.6002,2486,26,1,1311580938,1730442529,0
GSM,270,77,3,251,0,6.0895,49.4991,4000,26,1,1311680024,1730874956,0
GSM,270,77,3,382,0,6.1124,49.4876,7426,25,1,1311680024,1731047786,0
GSM,270,77,1,632,0,6.1698,49.5986,2395,25,1,1311680024,1730788109,0
GSM,270,77,1,661,0,6.1653,49.5928,1853,27,1,1311680024,1730442517,0
GSM,270,77,1,673,0,6.1589,49.5813,2359,27,1,1311680024,1730788109,0
GSM,270,77,1,2101,0,6.173,49.6007,2366,27,1,1311680024,1730442634,0
GSM,270,77,1,4941,0,6.1775,49.6123,2417,27,1,1311680024,1729660951,0
GSM,270,77,1,2041,0,6.1772,49.6272,3019,21,1,1311680024,1730270680,0
GSM,270,77,1,1241,0,6.1537,49.6225,1551,27,1,1311680024,1730874867,0
GSM,270,77,1,3612,0,6.1695,49.6274,3238,27,1,1311680024,1730874862,0
GSM,270,77,1,3531,0,6.1775,49.636,929,27,1,1311680024,1728711019,0
GSM,270,77,1,3321,0,6.1789,49.63,2749,27,1,1311680024,1730874917,0
GSM,270,77,1,3513,0,6.182,49.6359,1532,27,1,1311680024,1730874917,0
GSM,270,77,1,531,0,6.1344,49.6252,2628,26,1,1311680024,1729573306,0
GSM,270,77,6,473,0,6.2707,49.6597,5566,27,1,1311680024,1731047761,0
GSM,270,77,6,2272,0,6.3646,49.6702,4176,27,1,1311680024,1730788010,0
GSM,270,77,2,3042,0,6.3394,49.7131,6300,27,1,1311680024,1730961516,0
GSM,270,77,2,442,0,6.262,49.7102,6867,21,1,1311680024,1730961516,0
GSM,270,77,2,3043,0,6.2843,49.7309,7917,24,1,1311680024,1730961516,0
GSM,270,77,6,472,0,6.3507,49.6682,5644,27,1,1311680024,1730874814,0
GSM,270,77,6,482,0,6.4099,49.6795,6049,27,1,1311680024,1730961661,0
GSM,270,77,6,4693,0,6.4391,49.678,3167,27,1,1311680024,1730961659,0
GSM,270,77,6,483,0,6.3808,49.7012,7819,27,1,1311680024,1730961661,0
GSM,270,77,2,4411,0,6.5059,49.802,5320,50,1,1311680024,1728365113,0
GSM,270,77,2,1331,0,6.5037,49.811,7944,27,1,1311680024,1729834486,0
GSM,270,77,6,412,0,6.3788,49.7,15492,27,1,1311680024,1729660836,0
GSM,270,77,6,411,0,6.5239,49.7455,9764,155,1,1311680024,1723916013,0
GSM,270,77,6,1332,0,6.532,49.7878,7794,116,1,1311680024,1723916012,0
GSM,270,77,2,802,0,6.1649,49.6712,5308,27,1,1311680025,1731047794,0
GSM,270,77,1,751,0,6.1619,49.6246,8789,27,1,1311680156,1729748038,0
GSM,270,77,1,1412,0,6.1732,49.6308,1318,27,1,1311680156,1730874973,0
GSM,270,77,1,2042,0,6.1748,49.6094,3631,27,1,1311680286,1730961630,0
GSM,270,77,1,651,0,6.1294,49.6004,6238,22,1,1311680286,1731047880,0
GSM,270,77,1,2032,0,6.1763,49.6397,1937,25,1,1311680286,1730270680,0
GSM,270,77,1,581,0,6.1518,49.6109,1484,50,1,1311680286,1730874951,0
GSM,270,77,1,671,0,6.1634,49.5677,3032,27,1,1311680416,1730874821,0
GSM,270,77,1,4752,0,6.1318,49.5765,1422,27,1,1311680416,1730961637,0
GSM,270,77,1,652,0,6.1143,49.5778,2232,27,1,1311680416,1730961519,0
GSM,270,77,1,861,0,6.092,49.5812,2110,21,1,1311680546,1731047756,0
GSM,270,77,1,712,0,6.1287,49.6167,6146,26,1,1311680546,1730788086,0
GSM,270,77,1,2083,0,6.0995,49.5805,3771,24,1,1311680546,1730961684,0
GSM,270,77,1,862,0,6.0814,49.5777,3180,21,1,1311680546,1731047756,0
GSM,270,77,1,653,0,6.0898,49.5851,1982,24,1,1311680676,1731047735,0
GSM,270,77,1,2122,0,6.0974,49.5908,3241,21,1,1311680676,1731047763,0
GSM,270,77,3,351,0,6.0254,49.4657,2956,24,1,1311680935,1730961509,0
GSM,270,77,3,1551,0,6.001,49.5116,6178,24,1,1311680935,1731047878,0
GSM,270,77,3,3351,0,5.9627,49.5088,4422,22,1,1311681065,1731047880,0
GSM,270,77,3,1902,0,5.9741,49.5083,3704,23,1,1311681065,1731047736,0
GSM,270,77,3,322,0,5.9231,49.5176,1861,26,1,1311681065,1731047742,0
GSM,270,77,3,1581,0,6.0468,49.4969,3156,25,1,1311681194,1731047763,0
GSM,270,77,3,1901,0,5.9832,49.5287,4960,24,1,1311681454,1731047747,0
GSM,270,77,3,2543,0,6.002,49.5076,5811,27,1,1311681584,1731047731,0
GSM,270,77,4,1672,0,5.9269,49.5337,7913,27,1,1311681584,1731049874,0
GSM,270,77,4,1673,0,5.9261,49.5333,1145,22,1,1311681714,1730961653,0
GSM,270,77,4,3742,0,5.9095,49.5549,5496,21,1,1311681714,1731047730,0
GSM,270,77,4,311,0,5.9156,49.5264,5212,26,1,1311681714,1731047742,0
GSM,270,77,4,1931,0,5.9111,49.5443,1672,21,1,1311681714,1731047737,0
GSM,270,77,4,1671,0,5.9261,49.54,7211,24,1,1311681714,1731047737,0
GSM,270,77,4,3741,0,5.9072,49.5625,5298,25,1,1311681714,1731047730,0
GSM,270,77,4,3743,0,5.8816,49.5515,2848,22,1,1311681714,1731047737,0
GSM,270,77,4,3744,0,5.8882,49.5611,2278,21,1,1311681844,1731047730,0
GSM,270,77,4,103,0,5.95,49.5836,5376,23,1,1311681974,1731047740,0
GSM,270,77,4,1543,0,5.9012,49.5642,1748,24,1,1311682372,1731047730,0
GSM,270,77,4,1933,0,5.8812,49.5335,3499,27,1,1311683014,1730442648,0
GSM,270,77,4,192,0,5.8824,49.5919,5240,25,1,1311683014,1730961507,0
GSM,270,77,4,1932,0,5.9062,49.5323,3115,27,1,1311683014,1731049874,0
GSM,270,77,4,313,0,5.9067,49.5191,1436,23,1,1311683014,1731047737,0
GSM,270,77,4,2133,0,5.9406,49.5437,6937,27,1,1311683014,1731047763,0
GSM,270,77,2,93,0,5.935,49.5888,8149,27,1,1311683014,1731047726,0
GSM,270,77,4,312,0,5.8895,49.5147,1636,26,1,1311683014,1731047737,0
GSM,270,77,4,1783,0,5.9065,49.5647,2037,21,1,1311685504,1731047730,0
GSM,270,77,4,3521,0,5.8761,49.5568,3286,26,1,1311686671,1731047736,0
GSM,270,77,4,301,0,5.8829,49.5619,6527,23,1,1311686671,1731047736,0
GSM,270,77,4,302,0,5.849,49.5521,1360,22,1,1311686671,1730961594,0
GSM,270,77,4,3522,0,5.8661,49.5573,4778,22,1,1311686671,1731047736,0
GSM,270,77,4,3751,0,5.8437,49.5595,3040,21,1,1311686671,1730961594,0
GSM,270,77,4,3523,0,5.8736,49.5593,1703,21,1,1311686671,1731047737,0
GSM,270,77,4,1541,0,5.9082,49.5701,5031,24,1,1311686671,1730874821,0
GSM,270,77,3,1353,0,6.0032,49.5104,1600,22,1,1311688373,1731047741,0
GSM,270,77,3,2251,0,5.9914,49.5093,6758,23,1,1311688503,1731047807,0
